prvi_1,prvi_2,prvi_3,prvi_4,prvi_5,prvi_6,prvi_7,prvi_8,prvi_9,drugi_1,drugi_2,drugi_3,drugi_4,drugi_5,drugi_6,drugi_7,drugi_8,drugi_9,rezultat
0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,dolje+desno_rot
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,dolje+desno_rot
0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,dolje+desno_rot
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,dolje+desno_rot
1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,dolje+desno_rot
1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,dolje+desno_rot
1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,dolje+desno_rot
1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,dolje+desno_rot
0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,dolje+desno_rot
0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,dolje+desno_rot
0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,dolje+desno_rot
0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,dolje+desno_rot
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,dolje+desno_rot
0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,dolje+desno_rot
0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,dolje+desno_rot
0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,dolje+desno_rot
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,dolje+desno_rot
0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,dolje+desno_rot
1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,dolje+desno_rot
0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,dolje+desno_rot
0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,dolje+desno_rot
1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,dolje+desno_rot
0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,dolje+desno_rot
0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,dolje+desno_rot
1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,dolje+desno_rot
1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,dolje+desno_rot
1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,dolje+desno_rot
1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,dolje+desno_rot
1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,dolje+desno_rot
1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,dolje+desno_rot
1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,dolje+desno_rot
0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,dolje+desno_rot
0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,dolje+desno_rot
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,dolje+dijag_dolje
0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,dolje+dijag_dolje
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,dolje+dijag_dolje
0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,dolje+dijag_dolje
0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,dolje+dijag_dolje
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,dolje+dijag_dolje
0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,dolje+dijag_dolje
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,dolje+dijag_dolje
1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,dolje+dijag_dolje
0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,dolje+dijag_dolje
1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,dolje+dijag_dolje
1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,dolje+dijag_dolje
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,dolje+dijag_dolje
0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,dolje+dijag_dolje
0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,dolje+dijag_dolje
0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,dolje+dijag_dolje
0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,dolje+dijag_dolje
0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,dolje+dijag_dolje
0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,dolje+dijag_dolje
0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,dolje+dijag_dolje
0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,dolje+dijag_dolje
0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,dolje+dijag_dolje
0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,dolje+dijag_dolje
1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,dolje+dijag_dolje
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,dolje+dijag_dolje
1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,dolje+dijag_dolje
1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,dolje+dijag_dolje
1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,dolje+dijag_dolje
1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,dolje+dijag_dolje
0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,dolje+dijag_dolje
0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,dolje+dijag_dolje
0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,dolje+dijag_dolje
0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,dolje+dijag_dolje
0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,dolje+dijag_dolje
0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,dolje+dijag_gore
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,dolje+dijag_gore
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,dolje+dijag_gore
0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,dolje+dijag_gore
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,dolje+dijag_gore
0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,dolje+dijag_gore
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,dolje+dijag_gore
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,dolje+dijag_gore
1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,dolje+dijag_gore
1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,dolje+dijag_gore
0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,dolje+dijag_gore
0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,dolje+dijag_gore
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,dolje+dijag_gore
0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,dolje+dijag_gore
0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,dolje+dijag_gore
0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,dolje+dijag_gore
0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,dolje+dijag_gore
0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,dolje+dijag_gore
1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,dolje+dijag_gore
0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,dolje+dijag_gore
0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,dolje+dijag_gore
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,dolje+dijag_gore
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,dolje+dijag_gore
1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,dolje+dijag_gore
0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,dolje+dijag_gore
0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,dolje+dijag_gore
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,dolje+dijag_gore
0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,dolje+dijag_gore
1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,dolje+dijag_gore
0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,dolje+dijag_gore
1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,dolje+dijag_gore
0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,dolje+dijag_gore
0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,dolje+dijag_gore
0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,dolje+dijag_gore
0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,dolje+dijag_gore
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,dolje+dijag_gore
0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,dolje+dijag_gore
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,dolje+dijag_gore
0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,dolje+gore
0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,dolje+gore
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,dolje+gore
0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,dolje+gore
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,dolje+gore
0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,dolje+gore
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,dolje+gore
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,dolje+gore
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,dolje+gore
1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,dolje+gore
1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,dolje+gore
0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,dolje+gore
0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,dolje+gore
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,dolje+gore
0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,dolje+gore
0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,dolje+gore
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,dolje+gore
0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,dolje+gore
1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,dolje+gore
0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,dolje+gore
0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,dolje+gore
0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,dolje+gore
0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,dolje+gore
0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,dolje+gore
1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,dolje+gore
0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,dolje+gore
0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,dolje+gore
1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,dolje+gore
0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,dolje+gore
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,dolje+gore
1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,dolje+gore
0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,dolje+gore
0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,dolje+gore
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,dolje+gore
0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,dolje+gore
0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,dolje+gore
1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,dolje+gore
0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,dolje+gore
0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,dolje+gore
1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,dolje+gore
0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,dolje+gore
0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,dolje+gore
1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,dolje+gore
0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,dolje+gore
0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,dolje+gore
1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,dolje+gore
1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,dolje+gore
0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,dolje+gore
1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,dolje+gore
0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,dolje+gore
0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,dolje+gore
1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,dolje+gore
0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,dolje+gore
0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,dolje+gore
0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,dolje+gore
1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,dolje+gore
0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,dolje+gore
1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,dolje+inverzno
0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,dolje+inverzno
0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,dolje+inverzno
0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,dolje+inverzno
0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,dolje+inverzno
0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,dolje+inverzno
0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,dolje+inverzno
0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,dolje+inverzno
0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,dolje+inverzno
1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,dolje+inverzno
0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,dolje+inverzno
1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,dolje+inverzno
0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,dolje+inverzno
0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,dolje+inverzno
0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,dolje+inverzno
0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,dolje+inverzno
0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,dolje+inverzno
0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,dolje+inverzno
1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,dolje+inverzno
0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,dolje+inverzno
1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,dolje+inverzno
0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,dolje+inverzno
0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,dolje+inverzno
0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,dolje+inverzno
0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,dolje+inverzno
0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,dolje+inverzno
0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,dolje+inverzno
1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,dolje+inverzno
1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,dolje+inverzno
1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,dolje+inverzno
1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,dolje+inverzno
0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,dolje+inverzno
0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,dolje+inverzno
0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,dolje+inverzno
0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,dolje+inverzno
0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,dolje+inverzno
0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,dolje+inverzno
0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,dolje+inverzno
0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,dolje+inverzno
0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,dolje+inverzno
1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,dolje+inverzno
0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,dolje+inverzno
0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,dolje+inverzno
1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,dolje+inverzno
0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,dolje+inverzno
0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,dolje+inverzno
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,dolje+inverzno
1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,dolje+inverzno
1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,dolje+inverzno
1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,dolje+inverzno
0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,dolje+inverzno
1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,dolje+inverzno
1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,dolje+inverzno
1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,dolje+inverzno
0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,dolje+inverzno
0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,dolje+inverzno
0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,dolje+inverzno
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,dolje+lijevo
0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,dolje+lijevo
0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,dolje+lijevo
0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,dolje+lijevo
0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,dolje+lijevo
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,dolje+lijevo
1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,dolje+lijevo
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,dolje+lijevo
0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,dolje+lijevo
1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,dolje+lijevo
1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,dolje+lijevo
0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,dolje+lijevo
0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,dolje+lijevo
0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,dolje+lijevo
0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,dolje+lijevo
0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,dolje+lijevo
0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,dolje+lijevo
0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,dolje+lijevo
1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,dolje+lijevo
0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,dolje+lijevo
0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,dolje+lijevo
0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,dolje+lijevo
0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,dolje+lijevo
0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,dolje+lijevo
1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,dolje+lijevo
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,dolje+lijevo
0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,dolje+lijevo
1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,dolje+lijevo
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,dolje+lijevo
0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,dolje+lijevo
1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,dolje+lijevo
0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,dolje+lijevo
0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,dolje+lijevo
1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,dolje+lijevo
0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,dolje+lijevo
0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,dolje+lijevo
1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,dolje+lijevo
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,dolje+lijevo
0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,dolje+lijevo
1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,dolje+lijevo
1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,dolje+lijevo
0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,dolje+lijevo
1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,dolje+lijevo
1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,dolje+lijevo
0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,dolje+lijevo
1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,dolje+lijevo
1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,dolje+lijevo
0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,dolje+lijevo
1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,dolje+lijevo
1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,dolje+lijevo
0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,dolje+lijevo
1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,dolje+lijevo
1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,dolje+lijevo
0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,dolje+lijevo
1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,dolje+lijevo
1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,dolje+lijevo
0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,dolje+lijevo
1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,dolje+lijevo
0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,dolje+lijevo
0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,dolje+lijevo
1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,dolje+lijevo
0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,dolje+lijevo
0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,dolje+lijevo
0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,dolje+lijevo_gore
0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,dolje+lijevo_gore
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,dolje+lijevo_gore
1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,dolje+lijevo_gore
1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,dolje+lijevo_gore
0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,dolje+lijevo_gore
0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,dolje+lijevo_gore
0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,dolje+lijevo_gore
0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,dolje+lijevo_gore
1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,dolje+lijevo_gore
0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,dolje+lijevo_gore
0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,dolje+lijevo_gore
1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,dolje+lijevo_gore
1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,dolje+lijevo_gore
1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,dolje+lijevo_gore
1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,dolje+lijevo_gore
0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,dolje+lijevo_gore
0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,dolje+lijevo_gore
0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,dolje+lijevo_gore
0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,dolje+lijevo_gore
0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,dolje+lijevo_gore
0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,dolje+lijevo_gore
